"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         957,       -5.70987576,      -3.151823662,      -3.328337956,     -0.3422983492,      -7.121964551
          0,           0,         958,      -5.710587404,      -3.155076032,      -3.336102472,     -0.3422356257,      -7.121821098
          0,           0,         959,      -5.711735796,      -3.157772714,      -3.343002639,     -0.3424031648,      -7.121677456
          0,           0,         960,      -5.712731696,      -3.159936212,      -3.349184576,     -0.3426237126,      -7.121534677
          0,           0,         961,      -5.713967964,      -3.161608267,      -3.354375561,     -0.3430916021,      -7.121397756
          0,           0,         962,      -5.715133899,       -3.16279328,      -3.358665584,     -0.3437764543,      -7.121264659
          0,           0,         963,      -5.716499079,      -3.163572416,      -3.361893362,     -0.3446497528,      -7.121140337
          0,           0,         964,      -5.717749004,      -3.163978766,      -3.364014772,     -0.3457077496,      -7.121018875
          0,           0,         965,       -5.71892788,       -3.16399416,      -3.365067726,     -0.3469123876,      -7.120894741
          0,           0,         966,      -5.720375159,      -3.163705629,       -3.36498697,     -0.3482868931,      -7.120771086
          0,           0,         967,      -5.721721086,      -3.163160573,      -3.363993366,      -0.349840957,      -7.120647302
          0,           0,         968,      -5.723297235,      -3.162308242,        -3.3621387,     -0.3514826991,      -7.120536114
          0,           0,         969,      -5.724869456,      -3.161171434,       -3.35956528,     -0.3532416464,       -7.12043165
          0,           0,         970,      -5.726486478,      -3.159731655,      -3.356419891,     -0.3551612457,      -7.120329344
          0,           0,         971,      -5.727991757,      -3.157978942,      -3.352766384,     -0.3572222757,      -7.120227093
          0,           0,         972,      -5.729384964,      -3.156074324,      -3.348733386,     -0.3594572997,      -7.120119116
          0,           0,         973,      -5.730909143,      -3.154004699,      -3.344373805,     -0.3617026818,       -7.12000434
          0,           0,         974,      -5.732501618,      -3.151903988,      -3.339714258,     -0.3640188315,      -7.119887079
          0,           0,         975,      -5.733941495,      -3.149764828,      -3.334861314,     -0.3663814918,      -7.119767214
          0,           0,         976,      -5.735381222,      -3.147569398,      -3.329907503,     -0.3687907906,      -7.119649393
          0,           0,         977,      -5.736642041,      -3.145430353,      -3.324841134,     -0.3712938338,      -7.119527841
          0,           0,         978,      -5.737869025,      -3.143266476,      -3.319786347,     -0.3735445419,      -7.119404815
          0,           0,         979,      -5.739164947,       -3.14120378,      -3.314794506,     -0.3758859266,      -7.119283421
          0,           0,         980,      -5.740286892,      -3.139138379,      -3.309911042,     -0.3781834991,      -7.119177417
          0,           0,         981,      -5.741239849,      -3.137014724,      -3.305168049,      -0.380537374,      -7.119075015
          0,           0,         982,        -5.7419931,      -3.134807325,      -3.300535269,     -0.3828664904,      -7.118976046
          0,           0,         983,      -5.742470784,      -3.132694279,      -3.296061914,     -0.3849906469,      -7.118877029
          0,           0,         984,      -5.742788798,      -3.130648039,      -3.291734273,     -0.3870165675,      -7.118776654
          0,           0,         985,      -5.742971275,       -3.12862362,      -3.287609291,     -0.3888870853,      -7.118676249
          0,           0,         986,      -5.743030964,      -3.126596138,       -3.28369376,     -0.3906468656,      -7.118574863
          0,           0,         987,      -5.742955509,      -3.124552832,      -3.279993594,     -0.3922559785,      -7.118471755
          0,           0,         988,      -5.742706439,       -3.12244099,      -3.276476972,     -0.3936599677,      -7.118368066
          0,           0,         989,      -5.742300088,      -3.119700517,       -3.27336041,     -0.3946937915,      -7.118263067
          0,           0,         990,      -5.741454716,      -3.116491554,      -3.270327036,     -0.3949931497,      -7.118158102
          0,           0,         991,      -5.740133305,      -3.113157484,      -3.267260372,     -0.3946999574,      -7.118053139
          0,           0,         992,       -5.73897547,      -3.109814091,      -3.264039537,     -0.3948619341,      -7.117945474
          0,           0,         993,      -5.737839868,      -3.106209083,      -3.260994675,     -0.3951178105,      -7.117835192
          0,           0,         994,      -5.736441086,      -3.102641759,      -3.258079202,      -0.394816907,       -7.11771825
          0,           0,         995,       -5.73530309,      -3.099213442,      -3.254998472,     -0.3948083577,      -7.117588703
          0,           0,         996,      -5.734279986,      -3.095904936,      -3.251827864,     -0.3947306658,      -7.117453747
          0,           0,         997,      -5.733260585,      -3.092656509,      -3.248714143,     -0.3944772606,      -7.117316662
          0,           0,         998,      -5.732258823,      -3.089442196,      -3.245688152,     -0.3941770253,      -7.117173903
          0,           0,         999,      -5.731117837,      -3.086342796,      -3.242737139,     -0.3937975418,      -7.117024691
          0,           0,        1000,      -5.729719739,       -3.08328688,      -3.239829497,     -0.3929766807,       -7.11687157
          0,           0,        1001,      -5.728127252,      -3.080192872,      -3.236967485,     -0.3917751259,      -7.116717802
          0,           0,        1002,      -5.726597245,      -3.077055743,      -3.234076781,     -0.3904838472,      -7.116550289
          0,           0,        1003,      -5.725204446,      -3.073945907,      -3.231298298,     -0.3892687354,       -7.11636767
          0,           0,        1004,      -5.723671042,       -3.07088393,       -3.22872052,     -0.3880337246,      -7.116175508
          0,           0,        1005,       -5.72211533,       -3.06787237,      -3.226244889,     -0.3868428682,      -7.115969449
          0,           0,        1006,      -5.720653504,      -3.065044483,      -3.223726283,     -0.3857979221,      -7.115748097
          0,           0,        1007,      -5.720104811,      -3.061891076,      -3.221093948,     -0.3865396742,      -7.115510289
          0,           0,        1008,       -5.71842396,      -3.058861498,      -3.218435469,      -0.385236646,      -7.115250293
          0,           0,        1009,      -5.716756041,      -3.056102845,      -3.215603475,     -0.3837957896,      -7.114965862
          0,           0,        1010,      -5.715132944,      -3.053488022,      -3.212833507,     -0.3823066673,      -7.114661101
          0,           0,        1011,      -5.713689108,      -3.051058233,      -3.210012539,      -0.381021846,      -7.114334937
          0,           0,        1012,      -5.712462127,      -3.048793391,      -3.207245866,     -0.3798673364,      -7.113993792
          0,           0,        1013,       -5.71115892,      -3.046700908,      -3.204592211,     -0.3787726231,      -7.113642979
          0,           0,        1014,      -5.710064009,      -3.044742605,      -3.202020226,      -0.377672082,      -7.113282279
          0,           0,        1015,      -5.708936705,      -3.042908155,      -3.199606001,     -0.3765363964,      -7.112914018
          0,           0,        1016,      -5.707879893,      -3.041238516,      -3.197235559,      -0.375414165,      -7.112532418
          0,           0,        1017,      -5.706874795,      -3.039710198,      -3.195032633,     -0.3743780343,      -7.112138486
